дата,тип пожара,type_id,долгота,широта,время устранения пожара
2012-07-23,Лесной пожар,3,128.1249,63.3666,2
2012-07-23,Природный пожар,4,138.8626,53.7431,5
2012-07-23,Природный пожар,4,138.9112,53.708,2
2012-07-23,Природный пожар,4,139.4741,53.9241,3
2012-07-23,Природный пожар,4,139.5456,53.8961,2
2012-07-23,Природный пожар,4,139.4514,53.9727,3
2012-07-23,Природный пожар,4,139.5631,54.038,2
2012-07-23,Природный пожар,4,139.6537,53.9846,1
2012-07-23,Природный пожар,4,140.0262,53.123,4
2012-07-23,Природный пожар,4,140.5875,52.8675,2
2012-07-23,Природный пожар,4,140.6415,52.7327,3
2012-07-23,Природный пожар,4,139.6979,52.6256,2
2012-07-23,Природный пожар,4,138.9518,52.6767,2
2012-07-23,Природный пожар,4,138.7833,52.7487,4
2012-07-23,Природный пожар,4,138.311,53.0017,2
2012-07-23,Природный пожар,4,138.1674,53.0267,3
2012-07-23,Природный пожар,4,138.2772,53.2445,2
2012-07-23,Природный пожар,4,137.5512,53.0599,5
2012-07-23,Природный пожар,4,137.1784,52.8659,1
2012-07-23,Природный пожар,4,136.4332,52.7467,1
2012-07-23,Природный пожар,4,138.0069,52.509,2
2012-07-23,Природный пожар,4,138.0389,52.4907,4
2012-07-23,Природный пожар,4,138.0359,52.4631,3
2012-07-23,Природный пожар,4,137.9912,52.2767,3
2012-07-23,Природный пожар,4,138.5517,52.1691,3
2012-07-23,Лесной пожар,3,137.6604,51.611,2
2012-07-23,Лесной пожар,3,137.3596,51.5127,3
2012-07-23,Лесной пожар,3,123.9651,63.7248,2
2012-07-23,Лесной пожар,3,128.0397,63.3101,2
2012-07-23,Лесной пожар,3,128.1497,63.3333,2
2012-07-23,Лесной пожар,3,128.1451,63.3603,2
2012-07-23,Лесной пожар,3,129.5798,62.5447,3
2012-07-23,Лесной пожар,3,77.7637,64.7462,3
2012-07-23,Лесной пожар,3,75.5803,62.221,2
2012-07-23,Лесной пожар,3,77.2129,62.0935,2
2012-07-23,Природный пожар,4,76.7625,58.7259,3
2012-07-23,Лесной пожар,3,84.6767,58.0936,5
2012-07-23,Неконтролируемый пал,1,76.8189,54.6925,3
2012-07-23,Лесной пожар,3,89.5023,58.8995,3
2012-07-23,Лесной пожар,3,89.6425,58.9411,3
2012-07-23,Лесной пожар,3,89.6061,58.9852,3
2012-07-23,Лесной пожар,3,89.7468,58.9624,1
2012-07-23,Лесной пожар,3,89.8872,59.0911,2
2012-07-23,Лесной пожар,3,90.4251,59.2204,5
2012-07-23,Лесной пожар,3,90.5165,59.2602,3
2012-07-23,Лесной пожар,3,90.4857,59.3117,2
2012-07-23,Лесной пожар,3,90.1403,60.1718,4
2012-07-23,Лесной пожар,3,90.0906,60.1462,3
2012-07-23,Лесной пожар,3,90.0167,60.117,3
2012-07-23,Лесной пожар,3,90.0011,60.0853,2
2012-07-23,Лесной пожар,3,90.0046,60.0639,2
2012-07-23,Лесной пожар,3,89.6728,60.2619,3
2012-07-23,Лесной пожар,3,89.6938,60.2848,3
2012-07-23,Лесной пожар,3,89.6935,60.3573,5
2012-07-23,Лесной пожар,3,89.5637,60.3207,2
2012-07-23,Лесной пожар,3,89.1261,60.7106,3
2012-07-23,Лесной пожар,3,88.6921,60.2651,4
2012-07-23,Лесной пожар,3,88.6622,60.2932,1
2012-07-23,Лесной пожар,3,88.6121,60.9208,2
2012-07-23,Лесной пожар,3,88.818,61.0424,2
2012-07-23,Лесной пожар,3,88.7878,61.1061,2
2012-07-23,Лесной пожар,3,88.982,61.2569,1
2012-07-23,Лесной пожар,3,89.0028,61.3111,4
2012-07-23,Лесной пожар,3,88.8649,61.3749,4
2012-07-23,Лесной пожар,3,88.7671,61.4171,1
2012-07-23,Лесной пожар,3,88.6714,61.4557,1
2012-07-23,Лесной пожар,3,88.4552,61.3993,5
2012-07-23,Лесной пожар,3,88.2454,61.4215,3
2012-07-23,Лесной пожар,3,87.8942,61.3862,2
2012-07-23,Лесной пожар,3,87.6735,61.4293,3
2012-07-23,Лесной пожар,3,87.6936,61.3251,4
2012-07-23,Лесной пожар,3,88.5259,61.2072,3
2012-07-23,Лесной пожар,3,88.6237,59.5725,3
2012-07-23,Лесной пожар,3,89.5893,59.961,4
2012-07-23,Лесной пожар,3,89.6032,60.0113,3
2012-07-23,Лесной пожар,3,90.0112,60.1722,4
2012-07-23,Лесной пожар,3,89.3071,60.7133,2
2012-07-23,Природный пожар,4,91.8371,60.6627,3
2012-07-23,Природный пожар,4,91.717,60.4866,2
2012-07-23,Природный пожар,4,91.6976,60.5273,2
2012-07-23,Природный пожар,4,91.5299,60.5405,3
2012-07-23,Природный пожар,4,91.4576,60.5089,3
2012-07-23,Природный пожар,4,91.495,60.4883,3
2012-07-23,Природный пожар,4,91.4924,60.4449,5
2012-07-23,Природный пожар,4,91.8716,60.7715,5
2012-07-23,Лесной пожар,3,93.8125,60.4614,2
2012-07-23,Лесной пожар,3,94.0086,60.3506,3
2012-07-23,Лесной пожар,3,94.1474,60.3525,2
2012-07-23,Лесной пожар,3,94.1691,60.3209,2
2012-07-23,Лесной пожар,3,94.0845,59.9735,3
2012-07-23,Лесной пожар,3,94.0235,59.9721,2
2012-07-23,Лесной пожар,3,93.9927,59.9123,3
2012-07-23,Лесной пожар,3,93.8842,59.9674,5
2012-07-23,Лесной пожар,3,93.2691,59.9278,4
2012-07-23,Лесной пожар,3,93.2293,59.8886,3
2012-07-23,Лесной пожар,3,92.3911,59.9092,4
2012-07-23,Лесной пожар,3,92.8416,60.4274,2
2012-07-23,Лесной пожар,3,92.8255,60.4707,4
2012-07-23,Лесной пожар,3,92.8663,60.5072,3
2012-07-23,Лесной пожар,3,92.9215,60.557,5
2012-07-23,Лесной пожар,3,92.9833,60.5479,2
2012-07-23,Лесной пожар,3,93.0538,60.5376,2
2012-07-23,Лесной пожар,3,94.7427,60.0527,2
2012-07-23,Лесной пожар,3,94.843,60.0228,3
2012-07-23,Лесной пожар,3,94.8493,60.0025,3
2012-07-23,Лесной пожар,3,94.9932,59.3549,3
2012-07-23,Лесной пожар,3,95.1174,59.3004,2
2012-07-23,Лесной пожар,3,95.1905,59.3152,3
2012-07-23,Лесной пожар,3,95.0869,59.4108,3
2012-07-23,Лесной пожар,3,95.1304,59.142,3
2012-07-23,Лесной пожар,3,95.2435,59.0783,2
2012-07-23,Лесной пожар,3,95.2959,59.0693,5
2012-07-23,Лесной пожар,3,95.2537,59.0489,5
2012-07-23,Лесной пожар,3,95.365,59.0704,3
2012-07-23,Лесной пожар,3,95.529,59.0042,5
2012-07-23,Лесной пожар,3,95.5902,59.0378,4
2012-07-23,Лесной пожар,3,95.7031,58.9982,3
2012-07-23,Лесной пожар,3,96.0763,59.0375,3
2012-07-23,Лесной пожар,3,96.1083,58.9355,3
2012-07-23,Лесной пожар,3,96.3069,58.905,5
2012-07-23,Лесной пожар,3,96.3173,58.9406,2
2012-07-23,Лесной пожар,3,96.2686,58.7959,2
2012-07-23,Лесной пожар,3,95.7681,58.6398,4
2012-07-23,Лесной пожар,3,95.382,58.7777,3
2012-07-23,Лесной пожар,3,95.2554,58.7785,2
2012-07-23,Лесной пожар,3,95.2962,58.7105,5
2012-07-23,Лесной пожар,3,95.2567,58.7138,2
2012-07-23,Лесной пожар,3,95.0599,58.7516,2
2012-07-23,Лесной пожар,3,94.9629,58.7548,4
2012-07-23,Лесной пожар,3,94.9233,58.9164,2
2012-07-23,Лесной пожар,3,95.0231,58.9059,2
2012-07-23,Лесной пожар,3,95.15,58.9437,3
2012-07-23,Лесной пожар,3,95.2467,58.9726,2
2012-07-23,Лесной пожар,3,95.3795,58.8539,2
2012-07-23,Лесной пожар,3,94.9559,58.6827,5
2012-07-23,Лесной пожар,3,95.0514,58.6149,4
2012-07-23,Контролируемый пал,5,95.2112,57.6371,3
2012-07-23,Лесной пожар,3,96.0501,57.6338,5
2012-07-23,Лесной пожар,3,96.0919,57.7865,1
2012-07-23,Лесной пожар,3,96.2126,57.8004,2
2012-07-23,Лесной пожар,3,96.2766,57.7562,3
2012-07-23,Лесной пожар,3,96.3329,57.7227,3
2012-07-23,Лесной пожар,3,94.4246,58.2293,2
2012-07-23,Лесной пожар,3,92.5148,58.0266,3
2012-07-23,Лесной пожар,3,92.4758,57.9712,3
2012-07-23,Неконтролируемый пал,1,94.0159,57.7921,5
2012-07-23,Лесной пожар,3,91.9825,57.6564,2
2012-07-23,Лесной пожар,3,92.3507,59.1343,2
2012-07-23,Лесной пожар,3,94.4351,59.0714,3
2012-07-23,Лесной пожар,3,94.4726,59.0556,5
2012-07-23,Лесной пожар,3,94.5929,58.9837,1
2012-07-23,Лесной пожар,3,98.9427,58.2983,3
2012-07-23,Лесной пожар,3,86.911,58.3817,3
2012-07-23,Лесной пожар,3,82.1677,61.8111,5
2012-07-23,Лесной пожар,3,88.629,61.4513,4
2012-07-23,Лесной пожар,3,88.8058,61.0051,5
2012-07-23,Лесной пожар,3,89.0801,60.67,3
2012-07-23,Лесной пожар,3,89.2881,60.7096,3
2012-07-23,Лесной пожар,3,89.6599,60.3513,3
2012-07-23,Лесной пожар,3,89.7571,60.2877,4
2012-07-23,Лесной пожар,3,90.1209,60.1679,1
2012-07-23,Природный пожар,4,91.8424,60.7518,2
2012-07-23,Природный пожар,4,91.7885,60.6859,2
2012-07-23,Природный пожар,4,91.6792,60.5271,3
2012-07-23,Природный пожар,4,91.4565,60.5113,2
2012-07-23,Природный пожар,4,91.5089,60.4457,2
2012-07-23,Лесной пожар,3,92.9099,60.5523,3
2012-07-23,Лесной пожар,3,92.8263,60.4769,4
2012-07-23,Лесной пожар,3,90.4985,59.3136,5
2012-07-23,Лесной пожар,3,93.8083,60.4631,4
2012-07-23,Лесной пожар,3,94.1673,60.3267,3
2012-07-23,Лесной пожар,3,94.0222,59.9715,2
2012-07-23,Лесной пожар,3,93.9406,59.943,3
2012-07-23,Лесной пожар,3,93.8746,59.9624,1
2012-07-23,Лесной пожар,3,93.2507,59.9239,2
2012-07-23,Лесной пожар,3,94.7464,60.0544,3
2012-07-23,Лесной пожар,3,94.9903,59.3648,5
2012-07-23,Лесной пожар,3,95.1821,59.3105,2
2012-07-23,Лесной пожар,3,95.1291,59.1372,5
2012-07-23,Лесной пожар,3,95.232,59.0453,3
2012-07-23,Лесной пожар,3,95.1276,58.9395,3
2012-07-23,Лесной пожар,3,94.9113,58.916,5
2012-07-23,Лесной пожар,3,95.5016,59.0899,3
2012-07-23,Лесной пожар,3,95.5262,59.0088,4
2012-07-23,Лесной пожар,3,95.5133,58.9625,1
2012-07-23,Лесной пожар,3,95.3681,58.8526,3
2012-07-23,Лесной пожар,3,95.2551,58.7786,3
2012-07-23,Лесной пожар,3,95.0503,58.7456,2
2012-07-23,Лесной пожар,3,94.9552,58.6835,3
2012-07-23,Лесной пожар,3,95.0453,58.6191,3
2012-07-23,Лесной пожар,3,95.2943,58.702,5
2012-07-23,Лесной пожар,3,94.946,58.7548,1
2012-07-23,Лесной пожар,3,96.1067,58.9276,2
2012-07-23,Лесной пожар,3,96.2934,58.94,2
2012-07-23,Лесной пожар,3,96.2941,58.9019,3
2012-07-23,Лесной пожар,3,96.2636,58.7951,2
2012-07-23,Лесной пожар,3,95.7658,58.6378,4
2012-07-23,Неконтролируемый пал,1,93.9928,57.7908,2
2012-07-23,Лесной пожар,3,94.419,58.2224,2
2012-07-23,Лесной пожар,3,92.4446,57.9659,2
2012-07-23,Лесной пожар,3,91.9655,57.656,3
2012-07-23,Лесной пожар,3,96.045,57.6364,2
2012-07-23,Лесной пожар,3,96.3265,57.7178,4
2012-07-23,Лесной пожар,3,96.3045,57.7405,3
2012-07-23,Лесной пожар,3,96.2615,57.7647,3
2012-07-23,Лесной пожар,3,96.2029,57.7998,3
2012-07-23,Лесной пожар,3,96.0861,57.7834,2
2012-07-23,Контролируемый пал,5,95.2022,57.6354,3
2012-07-23,Лесной пожар,3,98.9328,58.2993,5
2012-07-23,Лесной пожар,3,93.1014,60.4976,1
2012-07-23,Лесной пожар,3,88.6653,61.4631,2
2012-07-23,Лесной пожар,3,88.4409,61.4004,3
2012-07-23,Лесной пожар,3,89.7047,60.3499,4
2012-07-23,Лесной пожар,3,89.6212,59.9421,1
2012-07-23,Лесной пожар,3,82.2866,61.7888,3
2012-07-23,Лесной пожар,3,82.1795,61.8028,2
2012-07-23,Лесной пожар,3,81.3153,61.5917,3
2012-07-23,Природный пожар,4,77.6993,61.695,4
2012-07-23,Лесной пожар,3,77.3162,61.2637,2
2012-07-23,Лесной пожар,3,77.2505,61.2307,2
2012-07-23,Природный пожар,4,77.9964,60.6371,1
2012-07-23,Лесной пожар,3,77.6033,60.3399,1
2012-07-23,Природный пожар,4,77.5865,60.2758,2
2012-07-23,Природный пожар,4,77.5354,60.2557,2
2012-07-23,Природный пожар,4,77.3892,60.0597,2
2012-07-23,Лесной пожар,3,77.5516,59.8948,3
2012-07-23,Лесной пожар,3,77.0037,59.9285,5
2012-07-23,Неконтролируемый пал,1,77.8225,59.611,1
2012-07-23,Лесной пожар,3,76.9425,58.9886,2
2012-07-23,Природный пожар,4,76.81,58.7413,3
2012-07-23,Природный пожар,4,76.7475,58.7301,2
2012-07-23,Лесной пожар,3,77.452,58.2865,4
2012-07-23,Лесной пожар,3,78.0318,58.5924,2
2012-07-23,Лесной пожар,3,77.657,59.0398,5
2012-07-23,Природный пожар,4,76.0748,58.7562,2
2012-07-23,Природный пожар,4,81.0986,59.5189,2
2012-07-23,Природный пожар,4,81.0408,59.7536,2
2012-07-23,Неконтролируемый пал,1,82.6579,59.305,3
2012-07-23,Лесной пожар,3,77.7752,62.8747,2
2012-07-23,Лесной пожар,3,77.7153,62.8705,2
2012-07-23,Лесной пожар,3,77.7914,64.7437,3
2012-07-23,Лесной пожар,3,78.5767,64.87,4
2012-07-23,Лесной пожар,3,71.9443,64.7405,3
2012-07-23,Лесной пожар,3,70.3498,63.5532,2
2012-07-23,Лесной пожар,3,69.905,61.3822,3
2012-07-23,Лесной пожар,3,67.3247,60.117,2
2012-07-23,Лесной пожар,3,66.4928,59.6101,2
2012-07-23,Лесной пожар,3,71.5303,61.4771,1
2012-07-23,Природный пожар,4,65.6159,57.4173,2
2012-07-23,Природный пожар,4,65.6075,57.3997,2
2012-07-23,Природный пожар,4,67.2683,55.8553,5
2012-07-23,Природный пожар,4,67.1816,55.8516,2
2012-07-23,Природный пожар,4,67.2115,55.5641,3
2012-07-23,Неконтролируемый пал,1,74.1789,54.6581,3
2012-07-23,Неконтролируемый пал,1,74.0342,54.8237,4
2012-07-23,Неконтролируемый пал,1,73.684,55.1698,2
2012-07-23,Неконтролируемый пал,1,72.8912,55.5299,2
2012-07-23,Неконтролируемый пал,1,76.7817,54.6862,2
2012-07-23,Неконтролируемый пал,1,77.6243,54.5306,2
2012-07-23,Неконтролируемый пал,1,75.0564,54.7516,1
2012-07-23,Неконтролируемый пал,1,75.0322,54.5576,3
2012-07-23,Природный пожар,4,61.071,54.9234,5
2012-07-23,Торфяной пожар,2,61.941,55.42,2
2012-07-23,Природный пожар,4,62.9133,55.5452,1
2012-07-23,Природный пожар,4,62.669,55.7504,3
2012-07-23,Природный пожар,4,62.7185,55.8657,2
2012-07-23,Природный пожар,4,64.0939,55.7127,2
2012-07-23,Природный пожар,4,65.1408,55.1421,3
2012-07-23,Природный пожар,4,62.4525,54.6338,3
2012-07-23,Неконтролируемый пал,1,70.8272,55.2445,3
2012-07-23,Неконтролируемый пал,1,75.9921,55.1847,3
2012-07-23,Неконтролируемый пал,1,80.1598,55.2339,2
2012-07-23,Неконтролируемый пал,1,79.8912,55.0775,3
2012-07-23,Неконтролируемый пал,1,80.1843,54.874,2
2012-07-23,Природный пожар,4,91.4347,60.5173,4
2012-07-23,Лесной пожар,3,77.7612,64.7707,2
2012-07-23,Лесной пожар,3,77.7648,64.7409,5
2012-07-23,Лесной пожар,3,77.6938,62.8645,5
2012-07-23,Природный пожар,4,77.7034,61.6939,1
2012-07-23,Лесной пожар,3,77.4637,61.3525,3
2012-07-23,Лесной пожар,3,77.2937,61.2813,3
2012-07-23,Лесной пожар,3,77.2396,61.235,5
2012-07-23,Лесной пожар,3,77.3139,61.1667,3
2012-07-23,Природный пожар,4,77.8223,60.7005,2
2012-07-23,Природный пожар,4,77.9805,60.6327,2
2012-07-23,Лесной пожар,3,77.6015,60.3409,3
2012-07-23,Природный пожар,4,77.5353,60.2589,3
2012-07-23,Лесной пожар,3,77.4726,60.2364,2
2012-07-23,Природный пожар,4,77.444,60.1994,2
2012-07-23,Лесной пожар,3,77.3612,60.3547,1
2012-07-23,Неконтролируемый пал,1,76.821,60.3585,2
2012-07-23,Лесной пожар,3,76.9654,59.9592,5
2012-07-23,Лесной пожар,3,76.9994,59.9314,1
2012-07-23,Лесной пожар,3,76.9273,59.8926,2
2012-07-23,Лесной пожар,3,77.5599,59.8892,4
2012-07-23,Природный пожар,4,77.6478,59.0369,5
2012-07-23,Лесной пожар,3,76.9399,58.9863,3
2012-07-23,Природный пожар,4,76.7369,58.7834,3
2012-07-23,Природный пожар,4,76.8209,58.7394,2
2012-07-23,Природный пожар,4,76.7453,58.7237,2
2012-07-23,Лесной пожар,3,77.4587,58.2842,1
2012-07-23,Лесной пожар,3,78.0187,58.6089,3
2012-07-23,Лесной пожар,3,78.0223,58.5882,3
2012-07-23,Лесной пожар,3,80.7476,57.6689,4
2012-07-23,Лесной пожар,3,80.8789,57.6773,3
2012-07-23,Лесной пожар,3,83.113,58.2605,4
2012-07-23,Лесной пожар,3,84.4357,57.7815,2
2012-07-23,Лесной пожар,3,84.8001,58.0115,2
2012-07-23,Лесной пожар,3,84.7703,58.0355,3
2012-07-23,Лесной пожар,3,84.6716,58.0935,2
2012-07-23,Лесной пожар,3,87.0717,58.431,3
2012-07-23,Неконтролируемый пал,1,83.0814,59.6647,5
2012-07-23,Неконтролируемый пал,1,83.1157,59.5985,1
2012-07-23,Неконтролируемый пал,1,83.0567,59.5237,2
2012-07-23,Неконтролируемый пал,1,83.1635,59.4636,2
2012-07-23,Неконтролируемый пал,1,82.8613,59.4563,3
2012-07-23,Неконтролируемый пал,1,82.8119,59.4772,4
2012-07-23,Неконтролируемый пал,1,82.9148,59.3897,1
2012-07-23,Неконтролируемый пал,1,82.918,59.3524,3
2012-07-23,Неконтролируемый пал,1,82.6617,59.2993,3
2012-07-23,Неконтролируемый пал,1,81.9622,58.929,3
2012-07-23,Природный пожар,4,81.0805,59.516,1
2012-07-23,Природный пожар,4,81.0292,59.7557,2
2012-07-23,Природный пожар,4,81.1031,59.796,2
2012-07-23,Природный пожар,4,82.7572,61.4158,3
2012-07-23,Лесной пожар,3,88.3901,61.7093,3
2012-07-23,Лесной пожар,3,88.5011,61.4399,2
2012-07-23,Лесной пожар,3,88.4465,61.3972,3
2012-07-23,Лесной пожар,3,88.4184,61.3036,3
2012-07-23,Лесной пожар,3,88.4301,61.2944,1
2012-07-23,Лесной пожар,3,88.5248,61.242,3
2012-07-23,Лесной пожар,3,88.5138,61.21,3
2012-07-23,Лесной пожар,3,88.7135,60.9755,2
2012-07-23,Лесной пожар,3,88.7704,61.0132,3
2012-07-23,Лесной пожар,3,88.8073,61.0414,3
2012-07-23,Лесной пожар,3,88.7318,61.0641,1
2012-07-23,Лесной пожар,3,88.7763,61.1035,3
2012-07-23,Лесной пожар,3,88.8354,61.1091,3
2012-07-23,Лесной пожар,3,88.9535,61.2541,3
2012-07-23,Лесной пожар,3,89.0171,61.2993,2
2012-07-23,Лесной пожар,3,88.915,61.3054,4
2012-07-23,Лесной пожар,3,88.8813,61.3686,2
2012-07-23,Лесной пожар,3,88.7858,61.3596,2
2012-07-23,Лесной пожар,3,88.7589,61.418,5
2012-07-23,Лесной пожар,3,88.653,61.4585,3
2012-07-23,Лесной пожар,3,88.232,61.4174,2
2012-07-23,Лесной пожар,3,87.8797,61.3818,3
2012-07-23,Лесной пожар,3,88.6785,60.2686,2
2012-07-23,Лесной пожар,3,89.2969,60.7063,5
2012-07-23,Лесной пожар,3,89.2495,60.7018,5
2012-07-23,Лесной пожар,3,89.0613,60.709,3
2012-07-23,Лесной пожар,3,89.0797,60.6424,3
2012-07-23,Лесной пожар,3,89.5457,60.3175,3
2012-07-23,Лесной пожар,3,89.7088,60.3407,3
2012-07-23,Лесной пожар,3,89.9864,60.0598,3
2012-07-23,Лесной пожар,3,89.9958,60.0878,2
2012-07-23,Лесной пожар,3,90.0101,60.1167,2
2012-07-23,Лесной пожар,3,90.1019,60.1398,2
2012-07-23,Лесной пожар,3,90.1269,60.1708,1
2012-07-23,Лесной пожар,3,92.3685,59.9063,5
2012-07-23,Лесной пожар,3,93.252,59.9239,4
2012-07-23,Лесной пожар,3,93.895,59.9706,3
2012-07-23,Лесной пожар,3,93.9989,59.9669,3
2012-07-23,Лесной пожар,3,94.7325,60.0531,5
2012-07-23,Лесной пожар,3,94.9734,59.3615,3
2012-07-23,Лесной пожар,3,95.1821,59.3079,3
2012-07-23,Лесной пожар,3,95.7728,59.2996,4
2012-07-23,Лесной пожар,3,95.1247,59.1313,2
2012-07-23,Лесной пожар,3,95.3441,59.0714,2
2012-07-23,Лесной пожар,3,95.5266,59.0048,1
2012-07-23,Лесной пожар,3,95.1556,58.9468,4
2012-07-23,Лесной пожар,3,95.2569,58.778,4
2012-07-23,Лесной пожар,3,95.0488,58.7548,3
2012-07-23,Лесной пожар,3,94.9462,58.7552,5
2012-07-23,Лесной пожар,3,94.953,58.677,3
2012-07-23,Лесной пожар,3,95.2257,58.7125,3
2012-07-23,Лесной пожар,3,96.2636,58.7978,3
2012-07-23,Лесной пожар,3,96.3,58.8966,2
2012-07-23,Лесной пожар,3,96.3008,58.9459,3
2012-07-23,Лесной пожар,3,96.0924,58.9433,3
2012-07-23,Лесной пожар,3,94.451,59.0563,2
2012-07-23,Лесной пожар,3,94.3931,59.0556,3
2012-07-23,Лесной пожар,3,94.4064,58.2214,3
2012-07-23,Контролируемый пал,5,95.3069,57.7215,3
2012-07-23,Контролируемый пал,5,95.193,57.638,2
2012-07-23,Неконтролируемый пал,1,95.0371,57.128,4
2012-07-23,Лесной пожар,3,96.0306,57.6261,5
2012-07-23,Лесной пожар,3,96.2555,57.7544,4
2012-07-23,Лесной пожар,3,96.1888,57.8009,5
2012-07-23,Лесной пожар,3,96.0824,57.7834,2
2012-07-23,Неконтролируемый пал,1,94.0052,57.7888,3
2012-07-23,Лесной пожар,3,92.4379,57.961,3
2012-07-23,Лесной пожар,3,92.3345,59.1221,3
2012-07-23,Лесной пожар,3,90.5398,59.2129,2
2012-07-23,Лесной пожар,3,90.5713,59.3512,3
2012-07-23,Лесной пожар,3,90.4869,59.3098,2
2012-07-23,Лесной пожар,3,90.5386,59.2872,1
2012-07-23,Лесной пожар,3,89.6384,58.9464,3
2012-07-23,Лесной пожар,3,89.6284,58.9267,3
2012-07-23,Лесной пожар,3,89.4918,58.9028,4
2012-07-23,Лесной пожар,3,89.6019,58.984,2
2012-07-23,Лесной пожар,3,89.8749,59.0925,2
2012-07-23,Лесной пожар,3,89.62,59.9425,3
2012-07-23,Лесной пожар,3,88.5768,59.6081,3
2012-07-23,Лесной пожар,3,88.6387,59.5701,2
2012-07-23,Природный пожар,4,91.7938,60.6914,2
2012-07-23,Природный пожар,4,91.6911,60.6894,3
2012-07-23,Природный пожар,4,91.8263,60.6589,3
2012-07-23,Природный пожар,4,91.6818,60.524,5
2012-07-23,Природный пожар,4,91.4834,60.4505,3
2012-07-23,Природный пожар,4,91.4426,60.5078,1
2012-07-23,Лесной пожар,3,92.8159,60.472,4
2012-07-23,Лесной пожар,3,92.8643,60.5027,3
2012-07-23,Лесной пожар,3,92.9294,60.5547,5
2012-07-23,Лесной пожар,3,93.1067,60.5003,1
2012-07-23,Лесной пожар,3,92.8287,60.426,5
2012-07-23,Лесной пожар,3,93.7969,60.456,2
2012-07-23,Лесной пожар,3,93.9876,60.3441,2
2012-07-23,Лесной пожар,3,91.9773,57.6621,4
2012-07-23,Лесной пожар,3,82.2695,61.7935,2
2012-07-23,Лесной пожар,3,82.1609,61.8063,3
2012-07-23,Лесной пожар,3,81.9371,61.8311,3
2012-07-23,Лесной пожар,3,81.9241,61.8814,2
2012-07-23,Неконтролируемый пал,1,72.8787,55.5266,5
2012-07-23,Неконтролируемый пал,1,73.6915,55.1652,2
2012-07-23,Неконтролируемый пал,1,74.037,54.8156,4
2012-07-23,Неконтролируемый пал,1,74.1719,54.6516,2
2012-07-23,Неконтролируемый пал,1,75.0207,54.556,3
2012-07-23,Неконтролируемый пал,1,74.0864,53.7363,2
2012-07-23,Неконтролируемый пал,1,78.556,53.8159,3
2012-07-23,Неконтролируемый пал,1,77.6113,54.5272,4
2012-07-23,Неконтролируемый пал,1,76.793,54.6826,4
2012-07-23,Лесной пожар,3,79.8895,55.0791,4
2012-07-23,Неконтролируемый пал,1,80.1521,55.232,2
2012-07-23,Неконтролируемый пал,1,80.5493,55.3515,3
2012-07-23,Неконтролируемый пал,1,80.2198,54.8944,4
2012-07-23,Неконтролируемый пал,1,80.1712,54.8687,3
2012-07-23,Неконтролируемый пал,1,82.9788,53.6683,2
2012-07-23,Лесной пожар,3,69.632,61.1811,3
2012-07-23,Природный пожар,4,69.519,61.1231,3
2012-07-23,Лесной пожар,3,66.9637,59.9413,3
2012-07-23,Лесной пожар,3,66.4802,59.6063,2
2012-07-23,Лесной пожар,3,77.5299,59.8807,3
2012-07-23,Природный пожар,4,77.7969,59.6943,3
2012-07-23,Природный пожар,4,77.8001,59.6058,2
2012-07-23,Природный пожар,4,76.7973,58.7376,3
2012-07-23,Лесной пожар,3,77.4331,58.2867,5
2012-07-23,Неконтролируемый пал,1,73.6973,55.1637,4
2012-07-23,Неконтролируемый пал,1,74.1654,54.6553,3
2012-07-23,Неконтролируемый пал,1,74.086,53.7446,5
2012-07-23,Природный пожар,4,67.2025,55.5601,2
2012-07-23,Природный пожар,4,67.2559,55.8542,5
2012-07-23,Природный пожар,4,62.5169,54.2814,5
2012-07-23,Природный пожар,4,62.4462,54.6339,2
2012-07-23,Лесной пожар,3,61.8492,55.1377,2
2012-07-23,Торфяной пожар,2,61.9377,55.4097,5
2012-07-23,Природный пожар,4,62.7452,55.5548,3
2012-07-23,Природный пожар,4,62.8993,55.5511,2
2012-07-23,Природный пожар,4,62.7208,55.8587,4
2012-07-23,Природный пожар,4,61.2253,57.2303,2
2012-07-23,Неконтролируемый пал,1,77.7958,59.6021,2
2012-07-23,Природный пожар,4,77.8344,59.7056,3
2012-07-23,Природный пожар,4,77.5619,59.8713,4
2012-07-23,Природный пожар,4,77.5158,60.0686,5
2012-07-23,Природный пожар,4,91.885,60.7722,2
2012-07-23,Природный пожар,4,91.6727,60.5034,2
2012-07-23,Природный пожар,4,91.5436,60.5453,2
2012-07-23,Природный пожар,4,91.469,60.4653,3
2012-07-23,Природный пожар,4,91.564,60.4683,3
2012-07-23,Лесной пожар,3,92.5604,60.3728,2
2012-07-23,Лесной пожар,3,92.9756,60.5591,5
2012-07-23,Лесной пожар,3,93.1174,60.501,4
2012-07-23,Лесной пожар,3,93.8043,60.4641,2
2012-07-23,Лесной пожар,3,93.8176,60.3875,3
2012-07-23,Лесной пожар,3,93.9881,60.3539,2
2012-07-23,Лесной пожар,3,94.1401,60.3501,2
2012-07-23,Лесной пожар,3,94.1631,60.3203,4
2012-07-23,Лесной пожар,3,94.1934,60.2025,3
2012-07-23,Лесной пожар,3,93.9765,59.9545,2
2012-07-23,Лесной пожар,3,94.5144,59.963,3
2012-07-23,Лесной пожар,3,94.7231,60.0549,3
2012-07-23,Лесной пожар,3,94.8044,60.0032,2
2012-07-23,Лесной пожар,3,94.8375,60.019,5
